Date first seen,Proto,Src IP Addr,Dst IP Addr,Dst Pt,In Byte,Out Byte,External,pattern_instance,pattern
2023-07-27 20:16:52.374,UDP,172.16.1.2,172.16.1.1,53.0,     216,     372,False,0,-1
2023-07-27 20:16:52.374,UDP,172.16.1.2,172.16.1.1,53.0,     210,     372,False,0,-1
2023-07-27 20:16:52.560,TCP,172.16.1.2,146.75.74.132,443.0,   21249,  234129,True,0,-1
2023-07-27 20:16:52.835,TCP,172.16.1.2,20.13.96.71,443.0,   25644,   24732,True,0,-1
2023-07-27 20:16:52.836,UDP,172.16.1.2,172.16.0.2,53.0,     192,     273,False,1130,29
2023-07-27 20:16:52.838,UDP,172.16.1.2,172.16.0.2,53.0,     192,     420,False,1131,29
2023-07-27 20:16:52.931,UDP,172.16.1.2,172.16.0.2,53.0,     189,     621,False,1132,29
2023-07-27 20:16:52.934,UDP,172.16.1.2,172.16.0.2,53.0,     195,     714,False,0,-1
2023-07-27 20:16:53.005,UDP,172.16.1.2,172.16.1.1,53.0,     189,     588,False,0,-1
2023-07-27 20:16:53.005,UDP,172.16.1.2,172.16.1.1,53.0,     195,     681,False,0,-1
2023-07-27 20:16:53.032,TCP,172.16.1.2,192.229.221.95,80.0,    3624,    4902,True,0,-1
2023-07-27 20:16:53.044,TCP,172.16.1.2,37.252.171.52,443.0,   46338,   62847,True,0,-1
2023-07-27 20:16:53.044,UDP,172.16.1.2,172.16.0.2,53.0,     189,     558,False,1133,29
2023-07-27 20:16:53.060,UDP,172.16.1.2,172.16.0.2,53.0,     189,     417,False,1134,29
2023-07-27 20:16:53.127,UDP,172.16.1.2,172.16.1.1,53.0,     189,     384,False,0,-1
2023-07-27 20:16:53.372,UDP,172.16.1.2,172.16.0.2,53.0,     216,     411,False,1135,29
2023-07-27 20:16:53.373,UDP,172.16.1.2,172.16.0.2,53.0,     210,     501,False,1136,29
2023-07-27 20:16:53.377,UDP,172.16.1.2,172.16.0.2,53.0,     216,     435,False,1137,29
2023-07-27 20:16:53.444,UDP,172.16.1.2,172.16.1.1,53.0,     216,     402,False,0,-1
2023-07-27 20:16:53.574,UDP,172.16.1.2,172.16.0.2,53.0,     186,     537,False,1138,29
2023-07-27 20:16:53.589,UDP,172.16.1.2,172.16.0.2,53.0,     210,     663,False,0,-1
2023-07-27 20:16:53.596,TCP,172.16.1.2,37.252.171.85,443.0,    3831,   10860,True,1139,39
2023-07-27 20:16:53.645,UDP,172.16.1.2,172.16.0.2,53.0,     222,     447,False,1140,29
2023-07-27 20:16:53.656,UDP,172.16.1.2,172.16.0.2,53.0,     222,     495,False,1141,29
2023-07-27 20:16:53.742,UDP,172.16.1.2,172.16.0.2,53.0,     204,     840,False,0,-1
2023-07-27 20:16:53.784,TCP,172.16.1.2,65.9.86.83,443.0,    6024,   22974,True,0,-1
2023-07-27 20:16:53.809,UDP,172.16.1.2,172.16.1.1,53.0,     204,     807,False,0,-1
2023-07-27 20:16:53.962,TCP,172.16.1.2,185.86.139.116,443.0,    5649,   25077,True,0,-1
2023-07-27 20:16:53.962,UDP,172.16.1.2,172.16.0.2,53.0,     204,     525,False,1142,29
2023-07-27 20:16:53.974,UDP,172.16.1.2,172.16.0.2,53.0,     204,     444,False,1143,29
2023-07-27 20:16:54.198,UDP,172.16.1.2,172.16.0.2,53.0,     189,     666,False,0,-1
2023-07-27 20:16:54.287,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1107,5
2023-07-27 20:16:54.288,UDP,172.16.1.2,172.16.1.1,53.0,     189,     633,False,0,-1
2023-07-27 20:16:54.404,TCP,172.16.1.2,193.51.224.33,443.0,    6243,   53073,True,0,-1
2023-07-27 20:16:54.405,UDP,172.16.1.2,172.16.0.2,53.0,     216,     435,False,1144,29
2023-07-27 20:16:54.405,UDP,172.16.1.2,172.16.0.2,53.0,     201,     330,False,1145,29
2023-07-27 20:16:54.406,UDP,172.16.1.2,172.16.0.2,53.0,     207,     399,False,1146,29
2023-07-27 20:16:54.408,UDP,172.16.1.2,172.16.0.2,53.0,     219,     432,False,1147,29
2023-07-27 20:16:54.409,UDP,172.16.1.2,172.16.0.2,53.0,     201,     402,False,1148,29
2023-07-27 20:16:54.465,UDP,172.16.1.2,172.16.1.1,53.0,     207,     366,False,0,-1
2023-07-27 20:16:54.474,UDP,172.16.1.2,172.16.1.1,53.0,     216,     402,False,0,-1
2023-07-27 20:16:54.530,UDP,172.16.1.2,172.16.0.2,53.0,     198,     780,False,0,-1
2023-07-27 20:16:54.600,UDP,172.16.1.2,172.16.1.1,53.0,     198,     747,False,0,-1
2023-07-27 20:16:54.789,UDP,172.16.1.2,172.16.0.2,53.0,     201,     330,False,1149,29
2023-07-27 20:16:54.789,TCP,172.16.1.2,193.51.224.40,443.0,    7005,  125232,True,0,-1
2023-07-27 20:16:54.791,UDP,172.16.1.2,172.16.0.2,53.0,     201,     402,False,1150,29
2023-07-27 20:16:55.392,UDP,172.16.1.2,172.16.0.2,53.0,     216,     432,False,1151,29
2023-07-27 20:16:55.392,UDP,172.16.1.2,172.16.0.2,53.0,     216,     432,False,1152,29
2023-07-27 20:16:55.608,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1087,2
2023-07-27 20:16:56.270,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,0,-1
2023-07-27 20:16:56.565,UDP,172.16.1.2,172.16.0.2,53.0,     201,     483,False,1153,29
2023-07-27 20:16:56.571,TCP,172.16.1.2,146.75.73.108,443.0,    6741,   71730,True,0,-1
2023-07-27 20:17:00.667,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1154,9
2023-07-27 20:17:01.344,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1155,5
2023-07-27 20:17:04.389,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1155,5
2023-07-27 20:17:05.714,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1154,9
2023-07-27 20:17:06.413,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1156,5
2023-07-27 20:17:09.405,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1157,29
2023-07-27 20:17:09.427,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1158,29
2023-07-27 20:17:09.430,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1159,29
2023-07-27 20:17:09.468,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1156,5
2023-07-27 20:17:10.764,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1160,2
2023-07-27 20:17:11.463,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1161,5
2023-07-27 20:17:14.510,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1161,5
2023-07-27 20:17:15.830,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1160,2
2023-07-27 20:17:16.525,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1162,5
2023-07-27 20:17:19.575,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1162,5
2023-07-27 20:17:20.879,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2544,False,1160,2
2023-07-27 20:17:21.588,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1163,5
2023-07-27 20:17:24.631,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1163,5
2023-07-27 20:17:25.925,TCP,172.16.1.2,172.17.0.2,25.0,    2322,    2406,False,0,-1
2023-07-27 20:17:26.649,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1164,5
2023-07-27 20:17:29.685,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1164,5
2023-07-27 20:17:30.981,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1165,2
2023-07-27 20:17:31.713,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1166,5
2023-07-27 20:17:34.748,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1166,5
2023-07-27 20:17:36.034,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1165,2
2023-07-27 20:17:36.765,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1167,5
2023-07-27 20:17:39.429,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1168,29
2023-07-27 20:17:39.451,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1169,29
2023-07-27 20:17:39.812,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1167,5
2023-07-27 20:17:41.082,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1165,2
2023-07-27 20:17:41.818,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1170,5
2023-07-27 20:17:44.870,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1170,5
2023-07-27 20:17:46.148,TCP,172.16.1.2,172.17.0.2,25.0,    2322,    2406,False,0,-1
2023-07-27 20:17:46.901,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1171,5
2023-07-27 20:17:49.922,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1171,5
2023-07-27 20:17:51.220,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1172,2
2023-07-27 20:17:51.971,TCP,172.16.1.3,172.17.0.2,25.0,    2322,    2406,False,0,-1
2023-07-27 20:17:54.975,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:17:56.276,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1172,2
2023-07-27 20:17:57.023,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1173,5
2023-07-27 20:18:00.029,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1173,5
2023-07-27 20:18:01.340,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1172,2
2023-07-27 20:18:02.071,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1174,5
2023-07-27 20:18:05.088,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1174,5
2023-07-27 20:18:06.446,TCP,172.16.1.2,172.17.0.2,25.0,    2598,    2544,False,0,-1
2023-07-27 20:18:07.127,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1175,5
2023-07-27 20:18:09.456,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1176,29
2023-07-27 20:18:09.477,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1177,29
2023-07-27 20:18:09.480,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1178,29
2023-07-27 20:18:10.160,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,1175,5
2023-07-27 20:18:11.592,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1179,2
2023-07-27 20:18:15.208,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,0,-1
2023-07-27 20:18:16.653,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1179,2
2023-07-27 20:18:17.217,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1180,5
2023-07-27 20:18:20.265,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1180,5
2023-07-27 20:18:21.628,UDP,172.16.1.2,172.16.0.2,53.0,     225,     669,False,0,-1
2023-07-27 20:18:21.692,UDP,172.16.1.2,172.16.1.1,53.0,     225,     636,False,0,-1
2023-07-27 20:18:21.724,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1179,2
2023-07-27 20:18:21.768,TCP,172.16.1.2,20.189.173.3,443.0,   11943,   17697,True,0,-1
2023-07-27 20:18:22.279,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:18:24.485,UDP,172.16.1.2,172.16.0.2,53.0,     213,     504,False,1181,29
2023-07-27 20:18:26.799,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,0,-1
2023-07-27 20:18:27.408,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1182,5
2023-07-27 20:18:30.358,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1182,5
2023-07-27 20:18:31.861,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1183,2
2023-07-27 20:18:32.457,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1184,5
2023-07-27 20:18:35.413,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1184,5
2023-07-27 20:18:36.918,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1183,2
2023-07-27 20:18:37.507,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1185,5
2023-07-27 20:18:39.478,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1186,29
2023-07-27 20:18:39.500,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1187,29
2023-07-27 20:18:39.502,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1188,29
2023-07-27 20:18:40.456,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1185,5
2023-07-27 20:18:42.565,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1189,5
2023-07-27 20:18:45.523,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1189,5
2023-07-27 20:18:47.002,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1183,2
2023-07-27 20:18:47.641,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1190,5
2023-07-27 20:18:50.605,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1190,5
2023-07-27 20:18:52.061,TCP,172.16.1.2,172.17.0.2,25.0,    2322,    2406,False,0,-1
2023-07-27 20:18:52.693,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1191,5
2023-07-27 20:18:55.678,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1191,5
2023-07-27 20:18:57.103,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1192,2
2023-07-27 20:18:57.772,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1193,5
2023-07-27 20:19:00.751,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1193,5
2023-07-27 20:19:02.172,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1192,2
2023-07-27 20:19:02.836,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,0,-1
2023-07-27 20:19:07.228,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1192,2
2023-07-27 20:19:07.893,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1194,5
2023-07-27 20:19:09.513,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1195,29
2023-07-27 20:19:09.535,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1196,29
2023-07-27 20:19:09.537,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1197,29
2023-07-27 20:19:10.871,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1194,5
2023-07-27 20:19:12.283,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1198,2
2023-07-27 20:19:12.957,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,0,-1
2023-07-27 20:19:17.332,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1198,2
2023-07-27 20:19:18.014,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1199,5
2023-07-27 20:19:20.951,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1199,5
2023-07-27 20:19:22.405,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1198,2
2023-07-27 20:19:23.069,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1200,5
2023-07-27 20:19:26.003,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1200,5
2023-07-27 20:19:27.473,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1201,2
2023-07-27 20:19:31.061,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,0,-1
2023-07-27 20:19:32.543,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1201,2
2023-07-27 20:19:33.144,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1202,5
2023-07-27 20:19:36.106,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1202,5
2023-07-27 20:19:37.582,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1201,2
2023-07-27 20:19:38.202,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1203,5
2023-07-27 20:19:39.525,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1204,29
2023-07-27 20:19:39.546,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1205,29
2023-07-27 20:19:39.549,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1206,29
2023-07-27 20:19:41.166,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1203,5
2023-07-27 20:19:42.645,TCP,172.16.1.2,172.17.0.2,25.0,    2322,    2406,False,0,-1
2023-07-27 20:19:43.267,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1207,5
2023-07-27 20:19:46.223,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1207,5
2023-07-27 20:19:47.718,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1208,2
2023-07-27 20:19:48.330,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1209,5
2023-07-27 20:19:51.274,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1209,5
2023-07-27 20:19:51.411,UDP,172.16.1.4,172.16.0.2,53.0,     225,     678,False,0,-1
2023-07-27 20:19:51.475,UDP,172.16.1.4,172.16.1.1,53.0,     225,     645,False,807,10
2023-07-27 20:19:51.532,TCP,172.16.1.4,13.89.179.8,443.0,    9189,   17274,True,0,-1
2023-07-27 20:19:52.774,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1208,2
2023-07-27 20:19:53.387,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1210,5
2023-07-27 20:19:53.940,UDP,172.16.1.4,172.16.0.2,53.0,     210,     465,False,945,41
2023-07-27 20:19:56.329,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1210,5
2023-07-27 20:19:57.842,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1208,2
2023-07-27 20:19:58.435,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1211,5
2023-07-27 20:20:01.379,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1211,5
2023-07-27 20:20:02.907,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1212,2
2023-07-27 20:20:03.477,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1213,5
2023-07-27 20:20:06.430,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1213,5
2023-07-27 20:20:07.956,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1212,2
2023-07-27 20:20:09.586,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1214,29
2023-07-27 20:20:09.589,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1215,29
2023-07-27 20:20:11.475,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:20:13.015,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1212,2
2023-07-27 20:20:13.572,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1216,5
2023-07-27 20:20:16.538,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1216,5
2023-07-27 20:20:18.094,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1217,2
2023-07-27 20:20:18.621,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1218,5
2023-07-27 20:20:21.623,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,1218,5
2023-07-27 20:20:23.141,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1217,2
2023-07-27 20:20:23.685,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1219,5
2023-07-27 20:20:26.670,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1219,5
2023-07-27 20:20:28.212,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1217,2
2023-07-27 20:20:28.751,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1220,5
2023-07-27 20:20:31.726,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1220,5
2023-07-27 20:20:33.257,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1221,2
2023-07-27 20:20:33.806,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,1222,5
2023-07-27 20:20:36.768,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1222,5
2023-07-27 20:20:38.338,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1221,2
2023-07-27 20:20:38.859,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1223,5
2023-07-27 20:20:39.580,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1224,29
2023-07-27 20:20:39.656,UDP,172.16.1.2,172.16.1.1,53.0,     183,     504,False,0,-1
2023-07-27 20:20:39.724,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1225,29
2023-07-27 20:20:39.727,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1226,29
2023-07-27 20:20:41.867,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1223,5
2023-07-27 20:20:43.391,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1221,2
2023-07-27 20:20:43.928,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1227,5
2023-07-27 20:20:46.915,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1227,5
2023-07-27 20:20:48.453,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,1228,2
2023-07-27 20:20:48.977,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1229,5
2023-07-27 20:20:52.009,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1229,5
2023-07-27 20:20:53.502,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1228,2
2023-07-27 20:20:54.036,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1230,5
2023-07-27 20:20:57.074,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1230,5
2023-07-27 20:20:58.558,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1228,2
2023-07-27 20:20:59.089,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1231,5
2023-07-27 20:21:02.132,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,1231,5
2023-07-27 20:21:03.611,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,0,-1
2023-07-27 20:21:04.158,TCP,172.16.1.3,172.17.0.2,25.0,    2322,    2406,False,0,-1
2023-07-27 20:21:07.199,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:21:08.653,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1232,2
2023-07-27 20:21:09.199,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1233,5
2023-07-27 20:21:09.612,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1234,29
2023-07-27 20:21:09.632,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1235,29
2023-07-27 20:21:09.634,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1236,29
2023-07-27 20:21:12.251,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1233,5
2023-07-27 20:21:13.717,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2268,False,1232,2
2023-07-27 20:21:14.272,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1237,5
2023-07-27 20:21:17.298,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1237,5
2023-07-27 20:21:18.785,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1232,2
2023-07-27 20:21:19.331,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1238,5
2023-07-27 20:21:22.358,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2682,False,1238,5
2023-07-27 20:21:23.852,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1239,2
2023-07-27 20:21:24.389,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1240,5
2023-07-27 20:21:27.508,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1240,5
2023-07-27 20:21:28.918,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1239,2
2023-07-27 20:21:29.444,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1241,5
2023-07-27 20:21:32.556,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1241,5
2023-07-27 20:21:33.985,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,1239,2
2023-07-27 20:21:34.513,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1242,5
2023-07-27 20:21:37.621,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1242,5
2023-07-27 20:21:39.047,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,0,-1
2023-07-27 20:21:39.577,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,1243,5
2023-07-27 20:21:39.640,UDP,172.16.1.2,172.16.0.2,53.0,     183,     537,False,1244,29
2023-07-27 20:21:39.667,UDP,172.16.1.2,172.16.0.2,53.0,     207,     336,False,1245,29
2023-07-27 20:21:39.669,UDP,172.16.1.2,172.16.0.2,53.0,     207,     423,False,1246,29
2023-07-27 20:21:42.684,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,1243,5
2023-07-27 20:21:44.624,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1247,5
2023-07-27 20:21:47.758,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,1247,5
2023-07-27 20:21:49.132,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,1248,2
2023-07-27 20:21:49.685,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,1249,5
2023-07-27 20:21:50.664,TCP,172.16.1.2,185.86.139.116,443.0,    7554,   14520,True,1250,41
2023-07-27 20:21:50.781,UDP,172.16.1.2,172.16.0.2,53.0,     381,    1317,False,1251,28
2023-07-27 20:21:50.866,UDP,172.16.1.2,172.16.1.1,53.0,     198,     747,False,0,-1
2023-07-27 20:21:50.910,TCP,172.16.1.2,92.122.166.169,443.0,    7551,   79491,True,0,-1
2023-07-27 20:21:50.911,UDP,172.16.1.2,172.16.0.2,53.0,     201,     330,False,1252,29
2023-07-27 20:21:50.913,UDP,172.16.1.2,172.16.0.2,53.0,     201,     402,False,1253,29
2023-07-27 20:21:51.122,UDP,172.16.1.2,172.16.0.2,53.0,     438,     438,False,0,-1
